0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.3960231840610504,0.24913336336612701,0.15513527393341064,0.28575599193573,0.22257228195667267,0.10449191927909851,0.3089524805545807,0.2595714032649994,0.07290314137935638,0.29850590229034424,0.2802652418613434,0.021950770169496536,0.26966601610183716,0.14808626472949982,0.1833183616399765,0.3749033808708191,0.24654047191143036,0.10268720239400864,0.2982393205165863,0.12178105115890503,0.2135796993970871,0.508277416229248,0.3628174960613251,0.05746131390333176,0.6296263337135315,0.14914655685424805,0.3106299042701721,0.6001540422439575,0.4492122530937195,0.14088764786720276,0.6085048317909241,0.43755489587783813,0.24857449531555176,0.5371510982513428,0.4562782049179077,0.04838589206337929,0.6124387383460999,0.415007084608078,0.03910170495510101,0.5516639351844788,0.6064851880073547,0.026441209018230438,0.5832619667053223,0.6187158226966858,0.020627202466130257,0.6324916481971741,0.782954216003418,0.025125009939074516,0.6212612390518188,0.7569563984870911,0.031041322275996208
0.3723243772983551,0.22368474304676056,0.16768679022789001,0.3478616774082184,0.22428883612155914,0.17270538210868835,0.34956446290016174,0.20360395312309265,0.27967727184295654,0.3170109689235687,0.18449445068836212,0.05940909683704376,0.35234102606773376,0.14334897696971893,0.19661395251750946,0.3477928340435028,0.2094317078590393,0.09105164557695389,0.4367337226867676,0.13109208643436432,0.11742725968360901,0.5086932182312012,0.2933110296726227,0.14647707343101501,0.6274136304855347,0.1490745097398758,0.41562342643737793,0.5833348035812378,0.39963001012802124,0.15589697659015656,0.6028965711593628,0.38751551508903503,0.17785407602787018,0.47443121671676636,0.36744555830955505,0.11412842571735382,0.6177707314491272,0.26288190484046936,0.17370082437992096,0.5086978673934937,0.5735663771629333,0.023862749338150024,0.6125072836875916,0.4954892694950104,0.04859991371631622,0.6148797273635864,0.47251173853874207,0.07234714925289154,0.5896022915840149,0.6515891551971436,0.01400319766253233
0.39823922514915466,0.25238022208213806,0.15947265923023224,0.3932983875274658,0.24690821766853333,0.2797567546367645,0.39107581973075867,0.23445014655590057,0.2940300703048706,0.34730350971221924,0.19656121730804443,0.0626678392291069,0.3605204224586487,0.15526367723941803,0.2237681746482849,0.3711128532886505,0.20857809484004974,0.136185884475708,0.45431894063949585,0.14577539265155792,0.11764788627624512,0.505257785320282,0.27737003564834595,0.2256457507610321,0.6281406283378601,0.15390992164611816,0.419276624917984,0.5210651755332947,0.32534486055374146,0.08138565719127655,0.5993218421936035,0.382180780172348,0.2108994573354721,0.5321282744407654,0.31080004572868347,0.14306670427322388,0.6201180815696716,0.24691402912139893,0.24714721739292145,0.6016020178794861,0.49594196677207947,0.061247874051332474,0.6151869297027588,0.44699621200561523,0.1074172854423523,0.6258647441864014,0.48365524411201477,0.09014815837144852,0.6598948240280151,0.5765534043312073,0.029695304110646248
0.30654582381248474,0.2966199815273285,0.03839035704731941,0.28151416778564453,0.2266872525215149,0.09468009322881699,0.26680684089660645,0.26724350452423096,0.08709529042243958,0.24039749801158905,0.14469057321548462,0.12094222009181976,0.2860504388809204,0.22045662999153137,0.05040423572063446,0.3088395595550537,0.33476805686950684,0.03304727002978325,0.2866007387638092,0.13379213213920593,0.21541723608970642,0.45006421208381653,0.40434467792510986,0.02310527302324772,0.6268736124038696,0.15053492784500122,0.3494851589202881,0.6003371477127075,0.45444080233573914,0.14030787348747253,0.6073562502861023,0.4444158375263214,0.2585703730583191,0.5344778299331665,0.5057284832000732,0.058566052466630936,0.5981634855270386,0.4368807077407837,0.046558137983083725,0.5539969801902771,0.6397850513458252,0.015904150903224945,0.605192244052887,0.6174279451370239,0.02585868537425995,0.6311194896697998,0.8195697665214539,0.0360182486474514,0.6568931341171265,0.7420503497123718,0.01895437389612198
0.3891201913356781,0.24280676245689392,0.18844729661941528,0.2869788706302643,0.21828366816043854,0.16109710931777954,0.3156154751777649,0.1966603845357895,0.2823927700519562,0.2408517301082611,0.1558314859867096,0.1268189698457718,0.2825786769390106,0.14511437714099884,0.2348857820034027,0.29355207085609436,0.18346048891544342,0.1720924824476242,0.30057618021965027,0.12685160338878632,0.2614681124687195,0.44496670365333557,0.2777276337146759,0.11894936114549637,0.6302408576011658,0.14686927199363708,0.42739295959472656,0.6005131006240845,0.45052868127822876,0.1561703085899353,0.6027781963348389,0.40335285663604736,0.22433096170425415,0.5348494648933411,0.45351919531822205,0.05011747032403946,0.6066045761108398,0.23229971528053284,0.22152164578437805,0.5572184920310974,0.6223688721656799,0.022894252091646194,0.5859211087226868,0.6190457940101624,0.026453038677573204,0.6253271102905273,0.9053968191146851,0.07778473943471909,0.6079001426696777,0.773684561252594,0.04214004427194595
0.38949647545814514,0.24425029754638672,0.1637779027223587,0.28006792068481445,0.22072924673557281,0.13835391402244568,0.28658655285835266,0.21993575990200043,0.19901224970817566,0.23688441514968872,0.14643877744674683,0.15063993632793427,0.2553456127643585,0.14979463815689087,0.23878680169582367,0.28027039766311646,0.15728221833705902,0.19782650470733643,0.28662925958633423,0.12811683118343353,0.29161837697029114,0.4497072100639343,0.4247238039970398,0.024125058203935623,0.6288051605224609,0.1498780995607376,0.4373828172683716,0.6008078455924988,0.4488392770290375,0.15659582614898682,0.6074216961860657,0.43749967217445374,0.31450653076171875,0.5364121794700623,0.4914681017398834,0.06065894663333893,0.5980093479156494,0.4356797933578491,0.0469258613884449,0.5755178332328796,0.6218028664588928,0.023303035646677017,0.6032623052597046,0.604861319065094,0.035399921238422394,0.6221954226493835,0.8221801519393921,0.042660824954509735,0.6123014688491821,0.7774182558059692,0.0499865785241127
0.3679806888103485,0.24405890703201294,0.12807606160640717,0.3293776214122772,0.23428507149219513,0.09485920518636703,0.3416078984737396,0.2148936539888382,0.2019842565059662,0.2998826503753662,0.19695571064949036,0.054850123822689056,0.3161170780658722,0.1549227088689804,0.16243769228458405,0.3249303102493286,0.22246409952640533,0.04479732736945152,0.4193072021007538,0.14785759150981903,0.08701420575380325,0.4684811532497406,0.289950430393219,0.1323757767677307,0.6274699568748474,0.1495920568704605,0.3818168640136719,0.5685104131698608,0.394082248210907,0.1503879278898239,0.5975205898284912,0.3794170618057251,0.11708410829305649,0.5054717063903809,0.35717812180519104,0.13051468133926392,0.6058822274208069,0.24805676937103271,0.19482271373271942,0.6005361080169678,0.5002111196517944,0.06101943179965019,0.6114046573638916,0.49082762002944946,0.07450533658266068,0.6282041072845459,0.4836070239543915,0.07765833288431168,0.6502247452735901,0.5963475704193115,0.020270800217986107
0.24998782575130463,0.2490743100643158,0.06921187788248062,0.19736793637275696,0.21286433935165405,0.08235848695039749,0.2075798213481903,0.23080895841121674,0.11840533465147018,0.20934070646762848,0.1497122049331665,0.12405171245336533,0.21808671951293945,0.17233304679393768,0.16340197622776031,0.23975665867328644,0.16463713347911835,0.1442529708147049,0.27765703201293945,0.13603278994560242,0.32335561513900757,0.09585343301296234,0.48641878366470337,0.206703782081604,0.6256987452507019,0.15400880575180054,0.4194609224796295,0.1392776221036911,0.642909049987793,0.2948363423347473,0.5997193455696106,0.4095044732093811,0.2161162793636322,0.3498755395412445,0.5087156891822815,0.06576964259147644,0.4713861346244812,0.4306822419166565,0.054642848670482635,0.46945837140083313,0.65140700340271,0.01921352744102478,0.5114296674728394,0.6096221208572388,0.018838344141840935,0.5417167544364929,0.7747699618339539,0.027286246418952942,0.5362099409103394,0.6984984874725342,0.017687393352389336
0.36150988936424255,0.24167251586914062,0.14268305897712708,0.319578617811203,0.23363173007965088,0.09594222903251648,0.3361537754535675,0.2124549001455307,0.23135347664356232,0.29086005687713623,0.19613967835903168,0.03910942003130913,0.31429871916770935,0.15120074152946472,0.1451691836118698,0.2784264087677002,0.16227281093597412,0.16971366107463837,0.4143729507923126,0.1462186723947525,0.07344711571931839,0.5057213306427002,0.28340944647789,0.1409951150417328,0.6257003545761108,0.14992550015449524,0.4435492753982544,0.570937991142273,0.39696651697158813,0.14933834969997406,0.5999063849449158,0.37916216254234314,0.11468870937824249,0.5060281753540039,0.3417153060436249,0.1344451755285263,0.6028693914413452,0.23071837425231934,0.2435515820980072,0.6013244986534119,0.49886518716812134,0.06938622891902924,0.6194843649864197,0.4929516017436981,0.08401806652545929,0.6278663277626038,0.48282742500305176,0.07024271786212921,0.6322202086448669,0.4861409664154053,0.046242356300354004
0.3904131054878235,0.24405942857265472,0.1668662577867508,0.36205416917800903,0.24041105806827545,0.1638987809419632,0.37174713611602783,0.22509178519248962,0.23433522880077362,0.3321078419685364,0.2163933515548706,0.06235060468316078,0.3743220269680023,0.16989634931087494,0.23916137218475342,0.363646537065506,0.2572278380393982,0.09264152497053146,0.4436168968677521,0.1581667810678482,0.08842767775058746,0.48938077688217163,0.2936435341835022,0.16170558333396912,0.6311500072479248,0.15016460418701172,0.4477522075176239,0.5631605386734009,0.38464316725730896,0.15742626786231995,0.6007938385009766,0.3656288683414459,0.14255493879318237,0.47246986627578735,0.3720197081565857,0.12450866401195526,0.6078289747238159,0.24896717071533203,0.2008098065853119,0.5985965132713318,0.4970598816871643,0.05279465764760971,0.6131584048271179,0.4947161078453064,0.08128832280635834,0.617965042591095,0.48354703187942505,0.08958681672811508,0.6065564155578613,0.6338571906089783,0.01973418891429901
0.38845905661582947,0.2556491494178772,0.15463270246982574,0.27915558218955994,0.290987491607666,0.03565233200788498,0.28409290313720703,0.255569726228714,0.13233621418476105,0.27089229226112366,0.283758282661438,0.023318558931350708,0.26750221848487854,0.15874069929122925,0.2140761762857437,0.30825158953666687,0.3138673007488251,0.027910707518458366,0.2835121750831604,0.1286688894033432,0.277412086725235,0.39937442541122437,0.4485929310321808,0.03004072979092598,0.6300886869430542,0.14961476624011993,0.40740928053855896,0.13775794208049774,0.6457540988922119,0.21656620502471924,0.5951929092407227,0.4050794243812561,0.23272906243801117,0.5189899802207947,0.49502241611480713,0.06244940683245659,0.5963661670684814,0.4364760220050812,0.0555705688893795,0.5550946593284607,0.6558912396430969,0.01709466241300106,0.6037709712982178,0.6168376803398132,0.038874562829732895,0.6203057169914246,0.8058269619941711,0.04524611309170723,0.6074798703193665,0.7626875638961792,0.05080251768231392
0.2916521430015564,0.22947339713573456,0.16163413226604462,0.27790698409080505,0.23527365922927856,0.12145756185054779,0.26950812339782715,0.23658835887908936,0.18012157082557678,0.2598216235637665,0.299504816532135,0.027400048449635506,0.2542949616909027,0.2205236405134201,0.09276807308197021,0.3106924295425415,0.3268866539001465,0.03084825538098812,0.2853119671344757,0.13199743628501892,0.2576138973236084,0.511131227016449,0.28041794896125793,0.12582279741764069,0.6279141902923584,0.1512010246515274,0.4275203049182892,0.5866093635559082,0.4101124405860901,0.161081001162529,0.5997114777565002,0.4032288193702698,0.23910830914974213,0.5540393590927124,0.48500514030456543,0.05231083557009697,0.6090846061706543,0.41432344913482666,0.04309842735528946,0.5775376558303833,0.6248337626457214,0.027126695960760117,0.6021661162376404,0.6080334186553955,0.037982646375894547,0.6148764491081238,0.805191695690155,0.04743707925081253,0.6004520058631897,0.777614951133728,0.06475269794464111
0.38644659519195557,0.24210040271282196,0.17218871414661407,0.2835621237754822,0.2185681164264679,0.14743706583976746,0.28910791873931885,0.20476825535297394,0.21841271221637726,0.2429509460926056,0.15716373920440674,0.12603816390037537,0.269734650850296,0.14892320334911346,0.2544035315513611,0.29552143812179565,0.15815216302871704,0.18238987028598785,0.3105505108833313,0.12253904342651367,0.2521992325782776,0.5092628002166748,0.2849292755126953,0.11494393646717072,0.6293815970420837,0.1490311175584793,0.4028877019882202,0.5869052410125732,0.4125124216079712,0.1336582452058792,0.6076599359512329,0.4378645122051239,0.2543427348136902,0.5495378971099854,0.44821298122406006,0.02820807695388794,0.5884421467781067,0.20211970806121826,0.20095913112163544,0.6017584800720215,0.49043145775794983,0.06303320825099945,0.6193879246711731,0.4443930685520172,0.14487214386463165,0.6173352599143982,0.45635753870010376,0.14224566519260406,0.6270953416824341,0.4573582112789154,0.12578383088111877
0.3104700744152069,0.20285600423812866,0.2038346379995346,0.2776738703250885,0.21126288175582886,0.15624772012233734,0.2803595960140228,0.1830662339925766,0.3336437940597534,0.26861506700515747,0.19344957172870636,0.05360887572169304,0.2847819924354553,0.1394823044538498,0.1566796749830246,0.3091284930706024,0.1988961100578308,0.17670086026191711,0.3097618818283081,0.12148221582174301,0.3453790545463562,0.4767715036869049,0.26367440819740295,0.15413780510425568,0.6262587904930115,0.148786723613739,0.41061803698539734,0.508109986782074,0.2930719554424286,0.11209999769926071,0.5910285711288452,0.39427074790000916,0.23170875012874603,0.5081343650817871,0.2660703659057617,0.17056705057621002,0.5763058662414551,0.20294053852558136,0.2272869348526001,0.5461495518684387,0.39121556282043457,0.0711447149515152,0.5988829731941223,0.3906182050704956,0.12387855350971222,0.6070475578308105,0.44119831919670105,0.09626153111457825,0.6163221001625061,0.43256548047065735,0.06496034562587738
